job_id,job_title,company,location,work_mode,job_category,date_posted,source_platform,skill,skill_group
REAL0139,Software Engineer Intern,Leidos,"Reston, VA",On-site,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,React,Technical/Tool
REAL0139,Software Engineer Intern,Leidos,"Reston, VA",On-site,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,communication,Soft Skill
REAL0139,Software Engineer Intern,Leidos,"Reston, VA",On-site,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,documentation,Soft Skill
REAL0139,Software Engineer Intern,Leidos,"Reston, VA",On-site,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,teamwork,Soft Skill
REAL0140,Software Engineer Intern,Intuitive Machines,"Houston, TX",On-site,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,C#,Technical/Tool
REAL0140,Software Engineer Intern,Intuitive Machines,"Houston, TX",On-site,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,C++,Technical/Tool
REAL0140,Software Engineer Intern,Intuitive Machines,"Houston, TX",On-site,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Python,Technical/Tool
REAL0140,Software Engineer Intern,Intuitive Machines,"Houston, TX",On-site,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,networking,Technical/Tool
REAL0140,Software Engineer Intern,Intuitive Machines,"Houston, TX",On-site,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,software testing,Technical/Tool
REAL0140,Software Engineer Intern,Intuitive Machines,"Houston, TX",On-site,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,communication,Soft Skill
REAL0140,Software Engineer Intern,Intuitive Machines,"Houston, TX",On-site,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,teamwork,Soft Skill
REAL0141,Software Engineer Intern,Pixelogic Media,"Burbank, CA",On-site,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,AWS,Technical/Tool
REAL0141,Software Engineer Intern,Pixelogic Media,"Burbank, CA",On-site,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Agile,Technical/Tool
REAL0141,Software Engineer Intern,Pixelogic Media,"Burbank, CA",On-site,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,C#,Technical/Tool
REAL0141,Software Engineer Intern,Pixelogic Media,"Burbank, CA",On-site,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,C++,Technical/Tool
REAL0141,Software Engineer Intern,Pixelogic Media,"Burbank, CA",On-site,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Git,Technical/Tool
REAL0141,Software Engineer Intern,Pixelogic Media,"Burbank, CA",On-site,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Linux,Technical/Tool
REAL0141,Software Engineer Intern,Pixelogic Media,"Burbank, CA",On-site,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Python,Technical/Tool
REAL0141,Software Engineer Intern,Pixelogic Media,"Burbank, CA",On-site,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,analytical thinking,Soft Skill
REAL0141,Software Engineer Intern,Pixelogic Media,"Burbank, CA",On-site,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,communication,Soft Skill
REAL0141,Software Engineer Intern,Pixelogic Media,"Burbank, CA",On-site,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,problem solving,Soft Skill
REAL0141,Software Engineer Intern,Pixelogic Media,"Burbank, CA",On-site,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,teamwork,Soft Skill
REAL0142,IT Application Development Intern,AWP Safety,"North Canton, OH",Remote,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Azure,Technical/Tool
REAL0142,IT Application Development Intern,AWP Safety,"North Canton, OH",Remote,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Excel,Technical/Tool
REAL0142,IT Application Development Intern,AWP Safety,"North Canton, OH",Remote,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,GitHub,Technical/Tool
REAL0142,IT Application Development Intern,AWP Safety,"North Canton, OH",Remote,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,UI/UX design,Technical/Tool
REAL0142,IT Application Development Intern,AWP Safety,"North Canton, OH",Remote,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,business process,Technical/Tool
REAL0142,IT Application Development Intern,AWP Safety,"North Canton, OH",Remote,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,networking,Technical/Tool
REAL0142,IT Application Development Intern,AWP Safety,"North Canton, OH",Remote,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,communication,Soft Skill
REAL0142,IT Application Development Intern,AWP Safety,"North Canton, OH",Remote,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,documentation,Soft Skill
REAL0142,IT Application Development Intern,AWP Safety,"North Canton, OH",Remote,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,teamwork,Soft Skill
REAL0143,Back End Developer / Engineer,Tata Consultancy Services,"Dallas, TX",On-site,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,AWS,Technical/Tool
REAL0143,Back End Developer / Engineer,Tata Consultancy Services,"Dallas, TX",On-site,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Java,Technical/Tool
REAL0143,Back End Developer / Engineer,Tata Consultancy Services,"Dallas, TX",On-site,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,JavaScript,Technical/Tool
REAL0143,Back End Developer / Engineer,Tata Consultancy Services,"Dallas, TX",On-site,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Node.js,Technical/Tool
REAL0143,Back End Developer / Engineer,Tata Consultancy Services,"Dallas, TX",On-site,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,documentation,Soft Skill
REAL0143,Back End Developer / Engineer,Tata Consultancy Services,"Dallas, TX",On-site,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,teamwork,Soft Skill
REAL0144,Back End Developer Intern 2026,IBM,"Research Park, CA",Hybrid,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Agile,Technical/Tool
REAL0144,Back End Developer Intern 2026,IBM,"Research Park, CA",Hybrid,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,C#,Technical/Tool
REAL0144,Back End Developer Intern 2026,IBM,"Research Park, CA",Hybrid,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,C++,Technical/Tool
REAL0144,Back End Developer Intern 2026,IBM,"Research Park, CA",Hybrid,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Docker,Technical/Tool
REAL0144,Back End Developer Intern 2026,IBM,"Research Park, CA",Hybrid,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Git,Technical/Tool
REAL0144,Back End Developer Intern 2026,IBM,"Research Park, CA",Hybrid,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Java,Technical/Tool
REAL0144,Back End Developer Intern 2026,IBM,"Research Park, CA",Hybrid,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Python,Technical/Tool
REAL0144,Back End Developer Intern 2026,IBM,"Research Park, CA",Hybrid,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,SQL,Technical/Tool
REAL0144,Back End Developer Intern 2026,IBM,"Research Park, CA",Hybrid,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,networking,Technical/Tool
REAL0144,Back End Developer Intern 2026,IBM,"Research Park, CA",Hybrid,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,communication,Soft Skill
REAL0144,Back End Developer Intern 2026,IBM,"Research Park, CA",Hybrid,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,teamwork,Soft Skill
REAL0145,Entry Level- Software Engineer,BeaconFire Inc.,"New Jersey, United States",On-site,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Agile,Technical/Tool
REAL0145,Entry Level- Software Engineer,BeaconFire Inc.,"New Jersey, United States",On-site,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,HTML/CSS,Technical/Tool
REAL0145,Entry Level- Software Engineer,BeaconFire Inc.,"New Jersey, United States",On-site,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Java,Technical/Tool
REAL0145,Entry Level- Software Engineer,BeaconFire Inc.,"New Jersey, United States",On-site,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,JavaScript,Technical/Tool
REAL0145,Entry Level- Software Engineer,BeaconFire Inc.,"New Jersey, United States",On-site,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,OOP,Technical/Tool
REAL0145,Entry Level- Software Engineer,BeaconFire Inc.,"New Jersey, United States",On-site,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,React,Technical/Tool
REAL0145,Entry Level- Software Engineer,BeaconFire Inc.,"New Jersey, United States",On-site,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,SQL,Technical/Tool
REAL0145,Entry Level- Software Engineer,BeaconFire Inc.,"New Jersey, United States",On-site,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,TypeScript,Technical/Tool
REAL0146,Back End Developer Intern 2026,IBM,"Lowell, MA",Hybrid,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Agile,Technical/Tool
REAL0146,Back End Developer Intern 2026,IBM,"Lowell, MA",Hybrid,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,C#,Technical/Tool
REAL0146,Back End Developer Intern 2026,IBM,"Lowell, MA",Hybrid,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,C++,Technical/Tool
REAL0146,Back End Developer Intern 2026,IBM,"Lowell, MA",Hybrid,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Docker,Technical/Tool
REAL0146,Back End Developer Intern 2026,IBM,"Lowell, MA",Hybrid,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Git,Technical/Tool
REAL0146,Back End Developer Intern 2026,IBM,"Lowell, MA",Hybrid,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Java,Technical/Tool
REAL0146,Back End Developer Intern 2026,IBM,"Lowell, MA",Hybrid,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Python,Technical/Tool
REAL0146,Back End Developer Intern 2026,IBM,"Lowell, MA",Hybrid,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,SQL,Technical/Tool
REAL0146,Back End Developer Intern 2026,IBM,"Lowell, MA",Hybrid,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,networking,Technical/Tool
REAL0146,Back End Developer Intern 2026,IBM,"Lowell, MA",Hybrid,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,communication,Soft Skill
REAL0146,Back End Developer Intern 2026,IBM,"Lowell, MA",Hybrid,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,teamwork,Soft Skill
REAL0147,Software Engineering Intern,Dorsia,"New York, NY",Hybrid,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,GitHub,Technical/Tool
REAL0147,Software Engineering Intern,Dorsia,"New York, NY",Hybrid,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,IT documentation,Technical/Tool
REAL0147,Software Engineering Intern,Dorsia,"New York, NY",Hybrid,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Java,Technical/Tool
REAL0147,Software Engineering Intern,Dorsia,"New York, NY",Hybrid,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,JavaScript,Technical/Tool
REAL0147,Software Engineering Intern,Dorsia,"New York, NY",Hybrid,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Python,Technical/Tool
REAL0147,Software Engineering Intern,Dorsia,"New York, NY",Hybrid,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,R,Technical/Tool
REAL0147,Software Engineering Intern,Dorsia,"New York, NY",Hybrid,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,UI/UX design,Technical/Tool
REAL0147,Software Engineering Intern,Dorsia,"New York, NY",Hybrid,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,prototyping,Technical/Tool
REAL0147,Software Engineering Intern,Dorsia,"New York, NY",Hybrid,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,documentation,Soft Skill
REAL0147,Software Engineering Intern,Dorsia,"New York, NY",Hybrid,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,problem solving,Soft Skill
REAL0147,Software Engineering Intern,Dorsia,"New York, NY",Hybrid,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,teamwork,Soft Skill
REAL0148,"Software Engineer Intern - Python, Summer 2026",Akuna Capital,"Chicago, IL",Hybrid,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,OOP,Technical/Tool
REAL0148,"Software Engineer Intern - Python, Summer 2026",Akuna Capital,"Chicago, IL",Hybrid,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Python,Technical/Tool
REAL0148,"Software Engineer Intern - Python, Summer 2026",Akuna Capital,"Chicago, IL",Hybrid,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,React,Technical/Tool
REAL0148,"Software Engineer Intern - Python, Summer 2026",Akuna Capital,"Chicago, IL",Hybrid,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,communication,Soft Skill
REAL0148,"Software Engineer Intern - Python, Summer 2026",Akuna Capital,"Chicago, IL",Hybrid,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,problem solving,Soft Skill
REAL0148,"Software Engineer Intern - Python, Summer 2026",Akuna Capital,"Chicago, IL",Hybrid,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,teamwork,Soft Skill
REAL0149,AI Developer (Intern) - Beta Tester,Concentrate AI,United States,Remote,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,business process,Technical/Tool
REAL0149,AI Developer (Intern) - Beta Tester,Concentrate AI,United States,Remote,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,networking,Technical/Tool
REAL0149,AI Developer (Intern) - Beta Tester,Concentrate AI,United States,Remote,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,communication,Soft Skill
REAL0150,Cloud Engineering Intern,Nucleus Security,"Jacksonville, FL",Remote,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Agile,Technical/Tool
REAL0150,Cloud Engineering Intern,Nucleus Security,"Jacksonville, FL",Remote,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Docker,Technical/Tool
REAL0150,Cloud Engineering Intern,Nucleus Security,"Jacksonville, FL",Remote,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Python,Technical/Tool
REAL0150,Cloud Engineering Intern,Nucleus Security,"Jacksonville, FL",Remote,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,cybersecurity,Technical/Tool
REAL0150,Cloud Engineering Intern,Nucleus Security,"Jacksonville, FL",Remote,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,networking,Technical/Tool
REAL0150,Cloud Engineering Intern,Nucleus Security,"Jacksonville, FL",Remote,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,communication,Soft Skill
REAL0150,Cloud Engineering Intern,Nucleus Security,"Jacksonville, FL",Remote,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,teamwork,Soft Skill
REAL0151,Full Stack Software Engineer - 2026 Summer Intern,Symmetry Systems,United States,Remote,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Git,Technical/Tool
REAL0151,Full Stack Software Engineer - 2026 Summer Intern,Symmetry Systems,United States,Remote,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,JavaScript,Technical/Tool
REAL0151,Full Stack Software Engineer - 2026 Summer Intern,Symmetry Systems,United States,Remote,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Python,Technical/Tool
REAL0151,Full Stack Software Engineer - 2026 Summer Intern,Symmetry Systems,United States,Remote,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,data visualization,Technical/Tool
REAL0151,Full Stack Software Engineer - 2026 Summer Intern,Symmetry Systems,United States,Remote,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,communication,Soft Skill
REAL0151,Full Stack Software Engineer - 2026 Summer Intern,Symmetry Systems,United States,Remote,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,documentation,Soft Skill
REAL0151,Full Stack Software Engineer - 2026 Summer Intern,Symmetry Systems,United States,Remote,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,problem solving,Soft Skill
REAL0151,Full Stack Software Engineer - 2026 Summer Intern,Symmetry Systems,United States,Remote,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,teamwork,Soft Skill
REAL0152,Associate Software Engineer (Intern / Co-Op),Mesh Optical Technologies,"Gardena, CA",Hybrid,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,C#,Technical/Tool
REAL0152,Associate Software Engineer (Intern / Co-Op),Mesh Optical Technologies,"Gardena, CA",Hybrid,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,C++,Technical/Tool
REAL0152,Associate Software Engineer (Intern / Co-Op),Mesh Optical Technologies,"Gardena, CA",Hybrid,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,JavaScript,Technical/Tool
REAL0152,Associate Software Engineer (Intern / Co-Op),Mesh Optical Technologies,"Gardena, CA",Hybrid,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Linux,Technical/Tool
REAL0152,Associate Software Engineer (Intern / Co-Op),Mesh Optical Technologies,"Gardena, CA",Hybrid,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Node.js,Technical/Tool
REAL0152,Associate Software Engineer (Intern / Co-Op),Mesh Optical Technologies,"Gardena, CA",Hybrid,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Python,Technical/Tool
REAL0152,Associate Software Engineer (Intern / Co-Op),Mesh Optical Technologies,"Gardena, CA",Hybrid,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,analytical thinking,Soft Skill
REAL0152,Associate Software Engineer (Intern / Co-Op),Mesh Optical Technologies,"Gardena, CA",Hybrid,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,communication,Soft Skill
REAL0152,Associate Software Engineer (Intern / Co-Op),Mesh Optical Technologies,"Gardena, CA",Hybrid,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,problem solving,Soft Skill
REAL0153,Software Engineer I - Entry Level,Mercor,"San Francisco, CA",Remote,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,C#,Technical/Tool
REAL0153,Software Engineer I - Entry Level,Mercor,"San Francisco, CA",Remote,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,C++,Technical/Tool
REAL0153,Software Engineer I - Entry Level,Mercor,"San Francisco, CA",Remote,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Java,Technical/Tool
REAL0153,Software Engineer I - Entry Level,Mercor,"San Francisco, CA",Remote,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,JavaScript,Technical/Tool
REAL0153,Software Engineer I - Entry Level,Mercor,"San Francisco, CA",Remote,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,OOP,Technical/Tool
REAL0153,Software Engineer I - Entry Level,Mercor,"San Francisco, CA",Remote,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,PHP,Technical/Tool
REAL0153,Software Engineer I - Entry Level,Mercor,"San Francisco, CA",Remote,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Python,Technical/Tool
REAL0153,Software Engineer I - Entry Level,Mercor,"San Francisco, CA",Remote,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,React,Technical/Tool
REAL0153,Software Engineer I - Entry Level,Mercor,"San Francisco, CA",Remote,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,problem solving,Soft Skill
REAL0153,Software Engineer I - Entry Level,Mercor,"San Francisco, CA",Remote,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,teamwork,Soft Skill
REAL0154,Software Engineer I - Entry Level,Mercor,"San Francisco, CA",Remote,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,OOP,Technical/Tool
REAL0154,Software Engineer I - Entry Level,Mercor,"San Francisco, CA",Remote,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Python,Technical/Tool
REAL0154,Software Engineer I - Entry Level,Mercor,"San Francisco, CA",Remote,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,SQL,Technical/Tool
REAL0154,Software Engineer I - Entry Level,Mercor,"San Francisco, CA",Remote,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Tableau,Technical/Tool
REAL0154,Software Engineer I - Entry Level,Mercor,"San Francisco, CA",Remote,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,business process,Technical/Tool
REAL0154,Software Engineer I - Entry Level,Mercor,"San Francisco, CA",Remote,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,dashboard,Technical/Tool
REAL0154,Software Engineer I - Entry Level,Mercor,"San Francisco, CA",Remote,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,data visualization,Technical/Tool
REAL0154,Software Engineer I - Entry Level,Mercor,"San Francisco, CA",Remote,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,machine learning,Technical/Tool
REAL0154,Software Engineer I - Entry Level,Mercor,"San Francisco, CA",Remote,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,problem solving,Soft Skill
REAL0154,Software Engineer I - Entry Level,Mercor,"San Francisco, CA",Remote,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,stakeholder management,Soft Skill
REAL0154,Software Engineer I - Entry Level,Mercor,"San Francisco, CA",Remote,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,teamwork,Soft Skill
REAL0155,Summer 2026 Quantitative Developer Internship,Point72,"New York, United States",Not specified,Cybersecurity / IT Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,C#,Technical/Tool
REAL0155,Summer 2026 Quantitative Developer Internship,Point72,"New York, United States",Not specified,Cybersecurity / IT Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,C++,Technical/Tool
REAL0155,Summer 2026 Quantitative Developer Internship,Point72,"New York, United States",Not specified,Cybersecurity / IT Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Java,Technical/Tool
REAL0155,Summer 2026 Quantitative Developer Internship,Point72,"New York, United States",Not specified,Cybersecurity / IT Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Linux,Technical/Tool
REAL0155,Summer 2026 Quantitative Developer Internship,Point72,"New York, United States",Not specified,Cybersecurity / IT Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Python,Technical/Tool
REAL0156,software engineering intern (backend / robotics infrastructure）,mundane,"Palo Alto, CA",On-site,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,AWS,Technical/Tool
REAL0156,software engineering intern (backend / robotics infrastructure）,mundane,"Palo Alto, CA",On-site,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Azure,Technical/Tool
REAL0156,software engineering intern (backend / robotics infrastructure）,mundane,"Palo Alto, CA",On-site,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,C#,Technical/Tool
REAL0156,software engineering intern (backend / robotics infrastructure）,mundane,"Palo Alto, CA",On-site,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,C++,Technical/Tool
REAL0156,software engineering intern (backend / robotics infrastructure）,mundane,"Palo Alto, CA",On-site,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Google Cloud,Technical/Tool
REAL0156,software engineering intern (backend / robotics infrastructure）,mundane,"Palo Alto, CA",On-site,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Linux,Technical/Tool
REAL0156,software engineering intern (backend / robotics infrastructure）,mundane,"Palo Alto, CA",On-site,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Python,Technical/Tool
REAL0156,software engineering intern (backend / robotics infrastructure）,mundane,"Palo Alto, CA",On-site,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,dashboard,Technical/Tool
REAL0156,software engineering intern (backend / robotics infrastructure）,mundane,"Palo Alto, CA",On-site,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,machine learning,Technical/Tool
REAL0156,software engineering intern (backend / robotics infrastructure）,mundane,"Palo Alto, CA",On-site,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,networking,Technical/Tool
REAL0156,software engineering intern (backend / robotics infrastructure）,mundane,"Palo Alto, CA",On-site,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,communication,Soft Skill
REAL0156,software engineering intern (backend / robotics infrastructure）,mundane,"Palo Alto, CA",On-site,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,teamwork,Soft Skill
REAL0157,Software Engineering Intern,GPTZero,"New York, NY",Hybrid,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,AWS,Technical/Tool
